Datetime,Open,High,Low,Close,Adj Close,Volume
2023-10-13 01:55:00+00:00,26809.46484375,26809.46484375,26796.80078125,26807.765625,26807.765625,0
2023-10-13 02:00:00+00:00,26793.447265625,26793.82421875,26792.279296875,26793.212890625,26793.212890625,0
2023-10-13 02:05:00+00:00,26780.427734375,26790.822265625,26780.427734375,26790.203125,26790.203125,0
2023-10-13 02:10:00+00:00,26790.203125,26790.83203125,26788.6484375,26788.6484375,26788.6484375,0
2023-10-13 02:15:00+00:00,26781.87890625,26789.740234375,26781.87890625,26789.740234375,26789.740234375,0
2023-10-13 02:20:00+00:00,26790.048828125,26794.10546875,26790.048828125,26794.10546875,26794.10546875,0
2023-10-13 02:25:00+00:00,26795.767578125,26796.20703125,26794.396484375,26795.287109375,26795.287109375,0
2023-10-13 02:30:00+00:00,26792.794921875,26795.94140625,26789.494140625,26789.494140625,26789.494140625,0
2023-10-13 02:35:00+00:00,26790.462890625,26790.462890625,26783.419921875,26787.966796875,26787.966796875,0
2023-10-13 02:40:00+00:00,26787.4453125,26790.955078125,26786.7265625,26789.373046875,26789.373046875,0
2023-10-13 02:45:00+00:00,26789.064453125,26793.53125,26785.521484375,26785.521484375,26785.521484375,0
2023-10-13 02:50:00+00:00,26781.912109375,26792.62109375,26781.912109375,26792.62109375,26792.62109375,0
2023-10-13 02:55:00+00:00,26792.62109375,26797.20703125,26792.62109375,26796.68359375,26796.68359375,0
2023-10-13 03:00:00+00:00,26798.310546875,26811.4140625,26798.310546875,26809.7421875,26809.7421875,0
2023-10-13 03:05:00+00:00,26812.0078125,26812.0078125,26810.14453125,26810.14453125,26810.14453125,0
2023-10-13 03:10:00+00:00,26809.1171875,26814.1015625,26808.404296875,26814.1015625,26814.1015625,0
2023-10-13 03:15:00+00:00,26817.3515625,26820.9921875,26808.158203125,26808.158203125,26808.158203125,0
2023-10-13 03:20:00+00:00,26806.48046875,26808.328125,26799.873046875,26804.513671875,26804.513671875,271360
2023-10-13 03:25:00+00:00,26797.853515625,26802.25,26792.724609375,26792.724609375,26792.724609375,0
2023-10-13 03:30:00+00:00,26791.1875,26799.166015625,26786.263671875,26786.263671875,26786.263671875,6059008
2023-10-13 03:35:00+00:00,26784.822265625,26784.822265625,26773.427734375,26773.427734375,26773.427734375,6372352
2023-10-13 03:40:00+00:00,26774.7890625,26778.615234375,26772.00390625,26777.986328125,26777.986328125,7609344
2023-10-13 03:45:00+00:00,26777.30859375,26778.71875,26769.97265625,26769.97265625,26769.97265625,0
2023-10-13 03:50:00+00:00,26772.703125,26783.42578125,26769.07421875,26769.07421875,26769.07421875,7980032
2023-10-13 03:55:00+00:00,26767.8984375,26772.0625,26767.8984375,26772.0625,26772.0625,0
2023-10-13 04:00:00+00:00,26773.0625,26774.966796875,26770.6328125,26770.6328125,26770.6328125,0
2023-10-13 04:05:00+00:00,26769.8984375,26777.6640625,26769.8984375,26777.388671875,26777.388671875,2623488
2023-10-13 04:10:00+00:00,26779.263671875,26783.982421875,26778.892578125,26783.982421875,26783.982421875,0
2023-10-13 04:15:00+00:00,26784.50390625,26786.48828125,26783.666015625,26783.666015625,26783.666015625,0
2023-10-13 04:20:00+00:00,26787.185546875,26792.453125,26787.185546875,26789.28515625,26789.28515625,0
2023-10-13 04:25:00+00:00,26790.521484375,26795.357421875,26789.21875,26789.46484375,26789.46484375,2472960
2023-10-13 04:30:00+00:00,26787.26171875,26787.26171875,26782.66796875,26782.66796875,26782.66796875,1125376
2023-10-13 04:35:00+00:00,26792.4296875,26792.4296875,26787.0234375,26787.0234375,26787.0234375,0
2023-10-13 04:40:00+00:00,26784.291015625,26784.388671875,26781.40234375,26783.49609375,26783.49609375,7313408
2023-10-13 04:45:00+00:00,26783.271484375,26783.873046875,26778.361328125,26778.361328125,26778.361328125,12360704
2023-10-13 04:50:00+00:00,26778.357421875,26793.02734375,26778.357421875,26792.052734375,26792.052734375,1037312
2023-10-13 04:55:00+00:00,26792.1953125,26792.1953125,26787.12890625,26792.18359375,26792.18359375,0
2023-10-13 05:00:00+00:00,26793.990234375,26803.9921875,26793.990234375,26803.9921875,26803.9921875,0
2023-10-13 05:05:00+00:00,26805.236328125,26805.236328125,26796.171875,26796.837890625,26796.837890625,0
2023-10-13 05:10:00+00:00,26796.958984375,26797.525390625,26794.546875,26797.525390625,26797.525390625,0
2023-10-13 05:15:00+00:00,26805.3515625,26808.796875,26804.771484375,26804.771484375,26804.771484375,157696
2023-10-13 05:20:00+00:00,26805.544921875,26805.544921875,26799.240234375,26799.240234375,26799.240234375,3195904
2023-10-13 05:25:00+00:00,26795.427734375,26795.427734375,26790.654296875,26790.888671875,26790.888671875,0
2023-10-13 05:30:00+00:00,26791.587890625,26791.587890625,26786.96484375,26789.359375,26789.359375,0
2023-10-13 05:35:00+00:00,26788.640625,26789.259765625,26788.02734375,26788.02734375,26788.02734375,0
2023-10-13 05:40:00+00:00,26784.13671875,26790.03515625,26778.369140625,26790.03515625,26790.03515625,10719232
2023-10-13 05:45:00+00:00,26786.05078125,26791.212890625,26786.05078125,26791.212890625,26791.212890625,3392512
2023-10-13 05:50:00+00:00,26789.78125,26812.8515625,26789.78125,26812.8515625,26812.8515625,18801664
2023-10-13 05:55:00+00:00,26813.544921875,26815.529296875,26811.330078125,26811.330078125,26811.330078125,8305664
2023-10-13 06:00:00+00:00,26811.2265625,26814.41796875,26804.41796875,26805.978515625,26805.978515625,0
2023-10-13 06:05:00+00:00,26804.10546875,26804.10546875,26797.5,26797.5,26797.5,0
2023-10-13 06:10:00+00:00,26797.943359375,26801.505859375,26796.919921875,26799.54296875,26799.54296875,1464320
2023-10-13 06:15:00+00:00,26805.4140625,26805.4140625,26802.396484375,26804.380859375,26804.380859375,3024896
2023-10-13 06:20:00+00:00,26799.578125,26801.78515625,26797.505859375,26801.78515625,26801.78515625,0
2023-10-13 06:25:00+00:00,26802.34375,26807.2734375,26801.46484375,26802.1640625,26802.1640625,0
2023-10-13 06:30:00+00:00,26802.0234375,26806.28515625,26802.0234375,26802.05078125,26802.05078125,0
2023-10-13 06:35:00+00:00,26800.548828125,26823.029296875,26800.548828125,26819.935546875,26819.935546875,0
2023-10-13 06:40:00+00:00,26822.603515625,26842.658203125,26822.603515625,26834.314453125,26834.314453125,0
2023-10-13 06:45:00+00:00,26834.544921875,26843.65234375,26834.544921875,26838.556640625,26838.556640625,5376000
2023-10-13 06:50:00+00:00,26833.486328125,26833.486328125,26805.11328125,26806.015625,26806.015625,3380224
2023-10-13 06:55:00+00:00,26801.583984375,26807.115234375,26801.23828125,26807.115234375,26807.115234375,0
2023-10-13 07:00:00+00:00,26802.63671875,26825.404296875,26802.63671875,26825.404296875,26825.404296875,0
2023-10-13 07:05:00+00:00,26825.94140625,26840.173828125,26822.88671875,26840.173828125,26840.173828125,0
2023-10-13 07:10:00+00:00,26840.173828125,26861.84765625,26840.173828125,26861.84765625,26861.84765625,12895232
2023-10-13 07:15:00+00:00,26860.08203125,26862.16796875,26852.33984375,26862.16796875,26862.16796875,0
2023-10-13 07:20:00+00:00,26881.00390625,26881.00390625,26860.484375,26862.44921875,26862.44921875,25630720
2023-10-13 07:25:00+00:00,26872.029296875,26884.3984375,26871.99609375,26884.3984375,26884.3984375,7094272
2023-10-13 07:30:00+00:00,26880.333984375,26919.037109375,26880.333984375,26919.037109375,26919.037109375,47168512
2023-10-13 07:35:00+00:00,26917.974609375,26917.974609375,26884.615234375,26884.615234375,26884.615234375,33537024
2023-10-13 07:40:00+00:00,26879.82421875,26885.123046875,26879.82421875,26885.123046875,26885.123046875,17395712
2023-10-13 07:45:00+00:00,26880.3515625,26880.3515625,26848.689453125,26848.689453125,26848.689453125,25587712
2023-10-13 07:50:00+00:00,26851.935546875,26851.935546875,26846.84765625,26846.951171875,26846.951171875,312320
2023-10-13 07:55:00+00:00,26850.544921875,26857.998046875,26850.544921875,26857.998046875,26857.998046875,638976
2023-10-13 08:00:00+00:00,26863.947265625,26877.45703125,26863.947265625,26877.45703125,26877.45703125,0
2023-10-13 08:05:00+00:00,26883.6953125,26890.732421875,26882.3828125,26890.732421875,26890.732421875,4549632
2023-10-13 08:10:00+00:00,26879.80078125,26881.53125,26876.333984375,26881.53125,26881.53125,0
2023-10-13 08:15:00+00:00,26871.16796875,26879.068359375,26852.119140625,26852.119140625,26852.119140625,40735744
2023-10-13 08:20:00+00:00,26847.8203125,26852.806640625,26843.455078125,26852.806640625,26852.806640625,0
2023-10-13 08:25:00+00:00,26858.375,26858.375,26844.6640625,26844.9375,26844.9375,291840
2023-10-13 08:30:00+00:00,26847.322265625,26847.40234375,26843.93359375,26843.93359375,26843.93359375,0
2023-10-13 08:35:00+00:00,26838.33203125,26838.33203125,26810.0390625,26810.0390625,26810.0390625,24988672
2023-10-13 08:40:00+00:00,26812.771484375,26815.8125,26812.046875,26812.728515625,26812.728515625,41601024
2023-10-13 08:45:00+00:00,26803.779296875,26807.955078125,26803.779296875,26807.955078125,26807.955078125,25876480
2023-10-13 08:50:00+00:00,26794.50390625,26797.38671875,26794.50390625,26794.587890625,26794.587890625,17457152
2023-10-13 08:55:00+00:00,26795.978515625,26796.7890625,26795.451171875,26795.451171875,26795.451171875,9185280
2023-10-13 09:00:00+00:00,26794.255859375,26800.59765625,26794.185546875,26800.5234375,26800.5234375,0
2023-10-13 09:05:00+00:00,26799.3828125,26799.3828125,26782.880859375,26782.880859375,26782.880859375,4227072
2023-10-13 09:10:00+00:00,26780.595703125,26791.892578125,26780.595703125,26791.892578125,26791.892578125,31169536
2023-10-13 09:15:00+00:00,26793.5078125,26804.8671875,26793.5078125,26803.681640625,26803.681640625,3409920
2023-10-13 09:20:00+00:00,26806.033203125,26806.9453125,26803.447265625,26806.9453125,26806.9453125,0
2023-10-13 09:25:00+00:00,26808.369140625,26814.87890625,26808.19921875,26814.87890625,26814.87890625,0
2023-10-13 09:30:00+00:00,26813.416015625,26813.92578125,26811.353515625,26811.353515625,26811.353515625,0
2023-10-13 09:35:00+00:00,26799.416015625,26799.416015625,26769.57421875,26769.634765625,26769.634765625,0
2023-10-13 09:40:00+00:00,26769.623046875,26771.365234375,26758.79296875,26758.79296875,26758.79296875,0
2023-10-13 09:45:00+00:00,26766.36328125,26766.36328125,26762.82421875,26762.82421875,26762.82421875,0
2023-10-13 09:50:00+00:00,26767.052734375,26767.7109375,26753.58984375,26758.744140625,26758.744140625,0
2023-10-13 09:55:00+00:00,26758.421875,26758.421875,26739.234375,26743.990234375,26743.990234375,0
2023-10-13 10:00:00+00:00,26732.99609375,26745.771484375,26732.99609375,26745.771484375,26745.771484375,0
2023-10-13 10:05:00+00:00,26746.626953125,26749.7578125,26745.765625,26749.7578125,26749.7578125,135616512
2023-10-13 10:10:00+00:00,26750.0703125,26761.353515625,26748.53515625,26761.353515625,26761.353515625,0
2023-10-13 10:15:00+00:00,26757.912109375,26761.267578125,26751.171875,26751.171875,26751.171875,0
2023-10-13 10:20:00+00:00,26753.63671875,26764.3046875,26753.63671875,26764.3046875,26764.3046875,0
2023-10-13 10:25:00+00:00,26765.556640625,26767.931640625,26763.298828125,26763.298828125,26763.298828125,0
2023-10-13 10:30:00+00:00,26758.474609375,26766.087890625,26758.474609375,26765.865234375,26765.865234375,0
2023-10-13 10:35:00+00:00,26773.494140625,26773.494140625,26771.103515625,26771.623046875,26771.623046875,0
2023-10-13 10:40:00+00:00,26771.623046875,26772.03515625,26768.705078125,26768.705078125,26768.705078125,0
2023-10-13 10:45:00+00:00,26768.705078125,26771.87890625,26759.30078125,26771.87890625,26771.87890625,1292288
2023-10-13 10:50:00+00:00,26772.65234375,26772.65234375,26758.703125,26759.603515625,26759.603515625,1508352
2023-10-13 10:55:00+00:00,26760.697265625,26765.119140625,26759.59375,26765.119140625,26765.119140625,0
2023-10-13 11:00:00+00:00,26767.607421875,26776.38671875,26767.607421875,26775.263671875,26775.263671875,0
2023-10-13 11:05:00+00:00,26777.8203125,26786.724609375,26777.8203125,26786.724609375,26786.724609375,0
2023-10-13 11:10:00+00:00,26791.35546875,26807.83984375,26789.9921875,26807.83984375,26807.83984375,0
2023-10-13 11:15:00+00:00,26818.251953125,26818.251953125,26801.6484375,26802.5,26802.5,10306560
2023-10-13 11:20:00+00:00,26795.783203125,26820.037109375,26795.783203125,26820.037109375,26820.037109375,1839104
2023-10-13 11:25:00+00:00,26814.005859375,26819.427734375,26813.029296875,26819.427734375,26819.427734375,0
2023-10-13 11:30:00+00:00,26822.462890625,26827.458984375,26817.958984375,26822.80078125,26822.80078125,1904640
2023-10-13 11:35:00+00:00,26829.59375,26842.126953125,26827.576171875,26838.490234375,26838.490234375,0
2023-10-13 11:40:00+00:00,26835.115234375,26835.115234375,26829.134765625,26833.9765625,26833.9765625,13014016
2023-10-13 11:45:00+00:00,26831.099609375,26831.099609375,26809.654296875,26809.978515625,26809.978515625,0
2023-10-13 11:50:00+00:00,26810.67578125,26813.064453125,26810.67578125,26812.744140625,26812.744140625,0
2023-10-13 11:55:00+00:00,26805.56640625,26810.638671875,26805.56640625,26808.453125,26808.453125,0
2023-10-13 12:00:00+00:00,26809.751953125,26812.05859375,26797.9609375,26797.9609375,26797.9609375,0
2023-10-13 12:05:00+00:00,26793.396484375,26793.396484375,26766.77734375,26766.77734375,26766.77734375,6034432
2023-10-13 12:10:00+00:00,26762.947265625,26832.0078125,26762.947265625,26832.0078125,26832.0078125,32835584
2023-10-13 12:15:00+00:00,26836.064453125,26846.35546875,26825.08203125,26844.224609375,26844.224609375,47669248
2023-10-13 12:20:00+00:00,26838.3359375,26868.322265625,26837.634765625,26868.322265625,26868.322265625,11968512
2023-10-13 12:25:00+00:00,26851.943359375,26856.427734375,26847.984375,26852.248046875,26852.248046875,19892224
2023-10-13 12:30:00+00:00,26849.765625,26878.91015625,26849.765625,26878.91015625,26878.91015625,0
2023-10-13 12:35:00+00:00,26888.775390625,26896.197265625,26887.576171875,26893.984375,26893.984375,0
2023-10-13 12:40:00+00:00,26879.74609375,26880.763671875,26870.330078125,26870.330078125,26870.330078125,7217152
2023-10-13 12:45:00+00:00,26870.2109375,26880.5859375,26860.916015625,26864.767578125,26864.767578125,0
2023-10-13 12:50:00+00:00,26876.1484375,26914.10546875,26876.1484375,26914.10546875,26914.10546875,1239040
2023-10-13 12:55:00+00:00,26918.75390625,26929.48046875,26918.75390625,26926.935546875,26926.935546875,46142464
2023-10-13 13:00:00+00:00,26928.857421875,26929.564453125,26874.28125,26874.28125,26874.28125,28802048
2023-10-13 13:05:00+00:00,26867.255859375,26886.333984375,26867.255859375,26869.77734375,26869.77734375,45470720
2023-10-13 13:10:00+00:00,26876.095703125,26886.58203125,26872.9375,26881.083984375,26881.083984375,19573760
2023-10-13 13:15:00+00:00,26879.859375,26879.859375,26865.447265625,26869.73046875,26869.73046875,0
2023-10-13 13:20:00+00:00,26859.3046875,26869.3203125,26853.908203125,26866.41015625,26866.41015625,9307136
2023-10-13 13:25:00+00:00,26872.583984375,26883.521484375,26870.40625,26875.66796875,26875.66796875,13312
2023-10-13 13:30:00+00:00,26874.513671875,26884.732421875,26864.3828125,26864.3828125,26864.3828125,676174848
2023-10-13 13:35:00+00:00,26857.70703125,26857.70703125,26841.087890625,26841.087890625,26841.087890625,3318053888
2023-10-13 13:40:00+00:00,26865.00390625,26871.88671875,26852.126953125,26854.630859375,26854.630859375,858078208
2023-10-13 13:45:00+00:00,26848.611328125,26854.078125,26830.447265625,26854.078125,26854.078125,0
2023-10-13 13:50:00+00:00,26860.552734375,26869.529296875,26851.5390625,26851.5390625,26851.5390625,1957888
2023-10-13 13:55:00+00:00,26850.13671875,26859.705078125,26850.13671875,26859.705078125,26859.705078125,8748032
2023-10-13 14:00:00+00:00,26857.2890625,26857.2890625,26818.103515625,26818.103515625,26818.103515625,0
2023-10-13 14:05:00+00:00,26831.84765625,26834.73828125,26819.587890625,26826.767578125,26826.767578125,4212736
2023-10-13 14:10:00+00:00,26834.431640625,26834.431640625,26817.71875,26817.71875,26817.71875,22425600
2023-10-13 14:15:00+00:00,26815.36328125,26816.150390625,26812.458984375,26814.369140625,26814.369140625,0
2023-10-13 14:20:00+00:00,26808.353515625,26813.984375,26802.52734375,26809.5859375,26809.5859375,1995776
2023-10-13 14:25:00+00:00,26802.255859375,26808.609375,26798.7265625,26803.072265625,26803.072265625,15998976
2023-10-13 14:30:00+00:00,26795.2109375,26800.3515625,26789.5703125,26797.869140625,26797.869140625,0
2023-10-13 14:35:00+00:00,26804.525390625,26804.525390625,26795.373046875,26804.0859375,26804.0859375,0
2023-10-13 14:40:00+00:00,26801.4375,26809.580078125,26801.4375,26809.580078125,26809.580078125,0
2023-10-13 14:45:00+00:00,26813.095703125,26818.923828125,26804.412109375,26804.412109375,26804.412109375,0
2023-10-13 14:50:00+00:00,26806.90625,26806.90625,26754.48046875,26754.48046875,26754.48046875,500736
2023-10-13 14:55:00+00:00,26765.580078125,26765.580078125,26738.515625,26738.515625,26738.515625,24984576
2023-10-13 15:00:00+00:00,26748.16796875,26748.16796875,26747.197265625,26747.923828125,26747.923828125,0
2023-10-13 15:05:00+00:00,26761.5859375,26761.5859375,26742.65625,26742.65625,26742.65625,6912000
2023-10-13 15:10:00+00:00,26754.966796875,26760.783203125,26745.771484375,26751.890625,26751.890625,0
2023-10-13 15:15:00+00:00,26749.8359375,26765.19921875,26749.802734375,26765.19921875,26765.19921875,0
2023-10-13 15:20:00+00:00,26765.73828125,26765.73828125,26719.1484375,26719.1484375,26719.1484375,0
2023-10-13 15:25:00+00:00,26696.60546875,26711.27734375,26696.60546875,26709.544921875,26709.544921875,42620928
2023-10-13 15:30:00+00:00,26723.009765625,26723.009765625,26706.0625,26706.0625,26706.0625,13498368
2023-10-13 15:35:00+00:00,26708.078125,26718.408203125,26706.0078125,26706.0078125,26706.0078125,13371392
2023-10-13 15:40:00+00:00,26708.166015625,26708.166015625,26704.30078125,26704.30078125,26704.30078125,9425920
2023-10-13 15:45:00+00:00,26715.9921875,26719.171875,26699.142578125,26699.142578125,26699.142578125,0
2023-10-13 15:50:00+00:00,26698.23046875,26698.23046875,26687.091796875,26687.091796875,26687.091796875,422912
2023-10-13 15:55:00+00:00,26695.478515625,26705.916015625,26695.478515625,26699.0703125,26699.0703125,0
2023-10-13 16:00:00+00:00,26702.3984375,26706.505859375,26696.46875,26706.505859375,26706.505859375,0
2023-10-13 16:05:00+00:00,26701.357421875,26731.0234375,26701.357421875,26725.4296875,26725.4296875,2270208
2023-10-13 16:10:00+00:00,26726.283203125,26732.0859375,26725.787109375,26732.0859375,26732.0859375,7064576
2023-10-13 16:15:00+00:00,26730.42578125,26743.974609375,26730.42578125,26740.5078125,26740.5078125,11859968
2023-10-13 16:20:00+00:00,26741.162109375,26762.2578125,26741.162109375,26762.2578125,26762.2578125,7997440
2023-10-13 16:25:00+00:00,26760.265625,26769.115234375,26754.654296875,26769.115234375,26769.115234375,0
2023-10-13 16:30:00+00:00,26768.923828125,26783.92578125,26748.416015625,26783.92578125,26783.92578125,0
2023-10-13 16:35:00+00:00,26792.708984375,26792.708984375,26781.513671875,26783.115234375,26783.115234375,0
2023-10-13 16:40:00+00:00,26782.208984375,26791.513671875,26779.50390625,26785.177734375,26785.177734375,0
2023-10-13 16:45:00+00:00,26794.240234375,26794.3515625,26780.232421875,26780.232421875,26780.232421875,0
2023-10-13 16:50:00+00:00,26776.142578125,26794.451171875,26768.90625,26790.3359375,26790.3359375,0
2023-10-13 16:55:00+00:00,26782.609375,26791.142578125,26782.609375,26790.236328125,26790.236328125,0
2023-10-13 17:00:00+00:00,26786.041015625,26786.66796875,26785.53125,26785.53125,26785.53125,0
2023-10-13 17:05:00+00:00,26783.71875,26783.71875,26772.720703125,26773.06640625,26773.06640625,161214464
2023-10-13 17:10:00+00:00,26760.056640625,26760.056640625,26738.0859375,26738.0859375,26738.0859375,0
2023-10-13 17:15:00+00:00,26739.654296875,26739.654296875,26735.064453125,26735.31640625,26735.31640625,0
2023-10-13 17:20:00+00:00,26737.8203125,26768.39453125,26737.8203125,26757.03125,26757.03125,0
2023-10-13 17:25:00+00:00,26750.486328125,26750.486328125,26734.44140625,26734.44140625,26734.44140625,2631680
2023-10-13 17:30:00+00:00,26717.126953125,26717.82421875,26707.94140625,26714.19140625,26714.19140625,0
2023-10-13 17:35:00+00:00,26686.322265625,26709.685546875,26686.322265625,26709.685546875,26709.685546875,4922368
2023-10-13 17:40:00+00:00,26718.126953125,26754.03125,26718.126953125,26754.03125,26754.03125,7075840
2023-10-13 17:45:00+00:00,26747.2890625,26749.068359375,26737.8828125,26737.8828125,26737.8828125,7714816
2023-10-13 17:50:00+00:00,26736.45703125,26754.05078125,26736.45703125,26748.970703125,26748.970703125,2105344
2023-10-13 17:55:00+00:00,26751.91796875,26759.6640625,26751.91796875,26759.6640625,26759.6640625,0
2023-10-13 18:00:00+00:00,26763.263671875,26763.970703125,26761.775390625,26762.654296875,26762.654296875,0
2023-10-13 18:05:00+00:00,26763.943359375,26770.892578125,26762.791015625,26762.791015625,26762.791015625,4236288
2023-10-13 18:10:00+00:00,26762.2265625,26772.5625,26762.2265625,26772.5625,26772.5625,0
2023-10-13 18:15:00+00:00,26769.0625,26775.216796875,26761.4609375,26775.216796875,26775.216796875,0
2023-10-13 18:20:00+00:00,26773.115234375,26776.763671875,26766.341796875,26766.341796875,26766.341796875,1343488
2023-10-13 18:25:00+00:00,26756.630859375,26756.630859375,26749.2421875,26749.2421875,26749.2421875,0
2023-10-13 18:30:00+00:00,26750.763671875,26761.51953125,26750.763671875,26757.705078125,26757.705078125,0
2023-10-13 18:35:00+00:00,26757.705078125,26757.705078125,26725.306640625,26728.890625,26728.890625,0
2023-10-13 18:40:00+00:00,26729.361328125,26745.935546875,26729.361328125,26745.77734375,26745.77734375,5061632
2023-10-13 18:45:00+00:00,26732.705078125,26743.775390625,26730.25390625,26742.3671875,26742.3671875,0
2023-10-13 18:50:00+00:00,26742.3671875,26748.54296875,26738.13671875,26743.59765625,26743.59765625,7726080
2023-10-13 18:55:00+00:00,26746.419921875,26746.419921875,26738.470703125,26740.1953125,26740.1953125,0
2023-10-13 19:00:00+00:00,26742.08203125,26752.935546875,26740.896484375,26752.935546875,26752.935546875,0
2023-10-13 19:05:00+00:00,26752.935546875,26752.935546875,26723.169921875,26736.16015625,26736.16015625,0
2023-10-13 19:10:00+00:00,26736.1875,26757.51953125,26736.1875,26755.958984375,26755.958984375,7156736
2023-10-13 19:15:00+00:00,26754.486328125,26761.779296875,26754.486328125,26761.779296875,26761.779296875,667648
2023-10-13 19:20:00+00:00,26761.146484375,26770.865234375,26761.146484375,26764.54296875,26764.54296875,3022848
2023-10-13 19:25:00+00:00,26767.634765625,26767.634765625,26764.3203125,26765.13671875,26765.13671875,4352000
2023-10-13 19:30:00+00:00,26765.13671875,26771.125,26763.169921875,26763.169921875,26763.169921875,0
2023-10-13 19:35:00+00:00,26756.6328125,26756.6328125,26740.54296875,26752.97265625,26752.97265625,0
2023-10-13 19:40:00+00:00,26747.537109375,26747.537109375,26740.33203125,26740.33203125,26740.33203125,9604096
2023-10-13 19:45:00+00:00,26735.861328125,26756.884765625,26735.861328125,26756.884765625,26756.884765625,3052544
2023-10-13 19:50:00+00:00,26763.7578125,26772.9765625,26763.5,26771.677734375,26771.677734375,5711872
2023-10-13 19:55:00+00:00,26759.943359375,26773.10546875,26756.798828125,26773.10546875,26773.10546875,16556032
2023-10-13 20:00:00+00:00,26774.728515625,26782.8125,26772.048828125,26782.8125,26782.8125,0
2023-10-13 20:05:00+00:00,26783.83984375,26783.83984375,26771.0390625,26771.40625,26771.40625,14336
2023-10-13 20:10:00+00:00,26770.93359375,26772.38671875,26769.046875,26771.6953125,26771.6953125,653312
2023-10-13 20:15:00+00:00,26769.578125,26769.578125,26748.4140625,26749.404296875,26749.404296875,0
2023-10-13 20:20:00+00:00,26756.552734375,26758.521484375,26754.43359375,26758.521484375,26758.521484375,1628160
2023-10-13 20:25:00+00:00,26758.056640625,26763.005859375,26758.056640625,26762.521484375,26762.521484375,1304576
2023-10-13 20:30:00+00:00,26760.171875,26760.171875,26746.876953125,26747.376953125,26747.376953125,0
2023-10-13 20:35:00+00:00,26753.611328125,26765.423828125,26750.65234375,26765.423828125,26765.423828125,0
2023-10-13 20:40:00+00:00,26765.93359375,26771.29296875,26764.23828125,26764.23828125,26764.23828125,6831104
2023-10-13 20:45:00+00:00,26765.478515625,26765.478515625,26760.0859375,26760.0859375,26760.0859375,0
2023-10-13 20:50:00+00:00,26756.0,26941.7265625,26754.408203125,26941.7265625,26941.7265625,64542720
2023-10-13 20:55:00+00:00,26969.625,26969.625,26894.419921875,26955.51171875,26955.51171875,359913472
2023-10-13 21:00:00+00:00,26974.697265625,27092.697265625,26974.697265625,27085.091796875,27085.091796875,204427264
2023-10-13 21:05:00+00:00,27041.8046875,27042.83984375,27029.3125,27029.3125,27029.3125,126066688
2023-10-13 21:10:00+00:00,27014.939453125,27014.939453125,26907.076171875,26926.078125,26926.078125,123302912
2023-10-13 21:15:00+00:00,26916.078125,26920.5546875,26860.251953125,26920.5546875,26920.5546875,116456448
2023-10-13 21:20:00+00:00,26940.322265625,26998.65625,26915.03515625,26998.65625,26998.65625,46338048
2023-10-13 21:25:00+00:00,27009.763671875,27023.521484375,26995.6484375,26995.6484375,26995.6484375,97855488
2023-10-13 21:30:00+00:00,26996.501953125,27019.37890625,26996.501953125,27004.384765625,27004.384765625,43282432
2023-10-13 21:35:00+00:00,27002.435546875,27033.24609375,27002.435546875,27033.24609375,27033.24609375,16608256
2023-10-13 21:40:00+00:00,27032.537109375,27041.396484375,27014.751953125,27014.751953125,27014.751953125,23468032
2023-10-13 21:45:00+00:00,27010.759765625,27028.205078125,27010.759765625,27028.205078125,27028.205078125,16627712
2023-10-13 21:50:00+00:00,27039.681640625,27041.984375,27014.740234375,27014.740234375,27014.740234375,13711360
2023-10-13 21:55:00+00:00,27006.109375,27026.546875,27006.109375,27026.546875,27026.546875,36568064
2023-10-13 22:00:00+00:00,27028.74609375,27028.74609375,27008.87890625,27008.87890625,27008.87890625,769024
2023-10-13 22:05:00+00:00,27012.306640625,27069.87890625,27012.306640625,27069.87890625,27069.87890625,17072128
2023-10-13 22:10:00+00:00,27059.416015625,27061.197265625,27049.345703125,27053.826171875,27053.826171875,36751360
2023-10-13 22:15:00+00:00,27053.826171875,27053.826171875,27030.107421875,27052.232421875,27052.232421875,15815680
2023-10-13 22:20:00+00:00,27049.263671875,27056.439453125,27037.572265625,27037.572265625,27037.572265625,6894592
2023-10-13 22:25:00+00:00,27033.26171875,27033.26171875,27004.853515625,27011.826171875,27011.826171875,48761856
2023-10-13 22:30:00+00:00,27007.041015625,27007.041015625,26943.734375,26943.734375,26943.734375,29446144
2023-10-13 22:35:00+00:00,26952.595703125,26957.0625,26898.537109375,26898.537109375,26898.537109375,13382656
2023-10-13 22:40:00+00:00,26904.275390625,26904.646484375,26890.076171875,26890.076171875,26890.076171875,14974976
2023-10-13 22:45:00+00:00,26908.55859375,26908.55859375,26902.171875,26902.171875,26902.171875,31263744
2023-10-13 22:50:00+00:00,26867.90625,26867.90625,26824.70703125,26828.134765625,26828.134765625,39674880
2023-10-13 22:55:00+00:00,26822.2578125,26827.484375,26787.845703125,26827.484375,26827.484375,45142016
2023-10-13 23:00:00+00:00,26832.11328125,26837.841796875,26818.28515625,26837.841796875,26837.841796875,6526976
2023-10-13 23:05:00+00:00,26839.181640625,26839.181640625,26814.32421875,26814.32421875,26814.32421875,9585664
2023-10-13 23:10:00+00:00,26818.509765625,26818.509765625,26782.96875,26790.07421875,26790.07421875,26299392
2023-10-13 23:15:00+00:00,26791.849609375,26824.951171875,26791.849609375,26824.951171875,26824.951171875,12334080
